5.10000000000000,3.50000000000000,1.40000000000000,0.200000000000000,1
4.90000000000000,3,1.40000000000000,0.200000000000000,1
4.70000000000000,3.20000000000000,1.30000000000000,0.200000000000000,1
4.60000000000000,3.10000000000000,1.50000000000000,0.200000000000000,1
5,3.60000000000000,1.40000000000000,0.200000000000000,1
5.40000000000000,3.90000000000000,1.70000000000000,0.400000000000000,1
4.60000000000000,3.40000000000000,1.40000000000000,0.300000000000000,1
5,3.40000000000000,1.50000000000000,0.200000000000000,1
4.40000000000000,2.90000000000000,1.40000000000000,0.200000000000000,1
4.90000000000000,3.10000000000000,1.50000000000000,0.100000000000000,1
5.40000000000000,3.70000000000000,1.50000000000000,0.200000000000000,1
4.80000000000000,3.40000000000000,1.60000000000000,0.200000000000000,1
4.80000000000000,3,1.40000000000000,0.100000000000000,1
4.30000000000000,3,1.10000000000000,0.100000000000000,1
5.80000000000000,4,1.20000000000000,0.200000000000000,1
5.70000000000000,4.40000000000000,1.50000000000000,0.400000000000000,1
5.40000000000000,3.90000000000000,1.30000000000000,0.400000000000000,1
5.10000000000000,3.50000000000000,1.40000000000000,0.300000000000000,1
5.70000000000000,3.80000000000000,1.70000000000000,0.300000000000000,1
5.10000000000000,3.80000000000000,1.50000000000000,0.300000000000000,1
5.40000000000000,3.40000000000000,1.70000000000000,0.200000000000000,1
5.10000000000000,3.70000000000000,1.50000000000000,0.400000000000000,1
4.60000000000000,3.60000000000000,1,0.200000000000000,1
5.10000000000000,3.30000000000000,1.70000000000000,0.500000000000000,1
4.80000000000000,3.40000000000000,1.90000000000000,0.200000000000000,1
5,3,1.60000000000000,0.200000000000000,1
5,3.40000000000000,1.60000000000000,0.400000000000000,1
5.20000000000000,3.50000000000000,1.50000000000000,0.200000000000000,1
5.20000000000000,3.40000000000000,1.40000000000000,0.200000000000000,1
4.70000000000000,3.20000000000000,1.60000000000000,0.200000000000000,1
4.80000000000000,3.10000000000000,1.60000000000000,0.200000000000000,1
5.40000000000000,3.40000000000000,1.50000000000000,0.400000000000000,1
5.20000000000000,4.10000000000000,1.50000000000000,0.100000000000000,1
5.50000000000000,4.20000000000000,1.40000000000000,0.200000000000000,1
4.90000000000000,3.10000000000000,1.50000000000000,0.100000000000000,1
5,3.20000000000000,1.20000000000000,0.200000000000000,1
5.50000000000000,3.50000000000000,1.30000000000000,0.200000000000000,1
4.90000000000000,3.10000000000000,1.50000000000000,0.100000000000000,1
4.40000000000000,3,1.30000000000000,0.200000000000000,1
5.10000000000000,3.40000000000000,1.50000000000000,0.200000000000000,1
5,3.50000000000000,1.30000000000000,0.300000000000000,1
4.50000000000000,2.30000000000000,1.30000000000000,0.300000000000000,1
4.40000000000000,3.20000000000000,1.30000000000000,0.200000000000000,1
5,3.50000000000000,1.60000000000000,0.600000000000000,1
5.10000000000000,3.80000000000000,1.90000000000000,0.400000000000000,1
4.80000000000000,3,1.40000000000000,0.300000000000000,1
5.10000000000000,3.80000000000000,1.60000000000000,0.200000000000000,1
4.60000000000000,3.20000000000000,1.40000000000000,0.200000000000000,1
5.30000000000000,3.70000000000000,1.50000000000000,0.200000000000000,1
5,3.30000000000000,1.40000000000000,0.200000000000000,1
7,3.20000000000000,4.70000000000000,1.40000000000000,2
6.40000000000000,3.20000000000000,4.50000000000000,1.50000000000000,2
6.90000000000000,3.10000000000000,4.90000000000000,1.50000000000000,2
5.50000000000000,2.30000000000000,4,1.30000000000000,2
6.50000000000000,2.80000000000000,4.60000000000000,1.50000000000000,2
5.70000000000000,2.80000000000000,4.50000000000000,1.30000000000000,2
6.30000000000000,3.30000000000000,4.70000000000000,1.60000000000000,2
4.90000000000000,2.40000000000000,3.30000000000000,1,2
6.60000000000000,2.90000000000000,4.60000000000000,1.30000000000000,2
5.20000000000000,2.70000000000000,3.90000000000000,1.40000000000000,2
5,2,3.50000000000000,1,2
5.90000000000000,3,4.20000000000000,1.50000000000000,2
6,2.20000000000000,4,1,2
6.10000000000000,2.90000000000000,4.70000000000000,1.40000000000000,2
5.60000000000000,2.90000000000000,3.60000000000000,1.30000000000000,2
6.70000000000000,3.10000000000000,4.40000000000000,1.40000000000000,2
5.60000000000000,3,4.50000000000000,1.50000000000000,2
5.80000000000000,2.70000000000000,4.10000000000000,1,2
6.20000000000000,2.20000000000000,4.50000000000000,1.50000000000000,2
5.60000000000000,2.50000000000000,3.90000000000000,1.10000000000000,2
5.90000000000000,3.20000000000000,4.80000000000000,1.80000000000000,2
6.10000000000000,2.80000000000000,4,1.30000000000000,2
6.30000000000000,2.50000000000000,4.90000000000000,1.50000000000000,2
6.10000000000000,2.80000000000000,4.70000000000000,1.20000000000000,2
6.40000000000000,2.90000000000000,4.30000000000000,1.30000000000000,2
6.60000000000000,3,4.40000000000000,1.40000000000000,2
6.80000000000000,2.80000000000000,4.80000000000000,1.40000000000000,2
6.70000000000000,3,5,1.70000000000000,2
6,2.90000000000000,4.50000000000000,1.50000000000000,2
5.70000000000000,2.60000000000000,3.50000000000000,1,2
5.50000000000000,2.40000000000000,3.80000000000000,1.10000000000000,2
5.50000000000000,2.40000000000000,3.70000000000000,1,2
5.80000000000000,2.70000000000000,3.90000000000000,1.20000000000000,2
6,2.70000000000000,5.10000000000000,1.60000000000000,2
5.40000000000000,3,4.50000000000000,1.50000000000000,2
6,3.40000000000000,4.50000000000000,1.60000000000000,2
6.70000000000000,3.10000000000000,4.70000000000000,1.50000000000000,2
6.30000000000000,2.30000000000000,4.40000000000000,1.30000000000000,2
